Time t;Signal Path Loss
0.109621;70.1676
0.109652;70.1767
0.109683;70.1857
0.109714;70.1948
0.109745;70.2039
0.109776;70.2129
0.109807;70.222
0.109838;70.2311
0.109869;70.2401
0.1099;70.2492
0.109931;70.2583
0.109962;70.2674
0.109993;70.2764
0.110024;70.2855
0.110055;70.2946
0.110086;70.3037
0.110117;70.3128
0.110148;70.3218
0.110179;70.3309
0.11021;70.34
0.110241;70.3491
0.110272;70.3582
0.110303;70.3673
0.110334;70.3764
0.110365;70.3855
0.110396;70.3946
0.110427;70.4037
0.110457;70.4128
0.110488;70.4219
0.110519;70.431
0.11055;70.4401
0.110581;70.4492
0.110612;70.4583
0.110643;70.4674
0.110674;70.4765
0.110705;70.4856
0.110736;70.4947
0.110767;70.5038
0.110798;70.5129
0.110829;70.522
0.11086;70.5311
0.110891;70.5402
0.110922;70.5493
0.110953;70.5584
0.110984;70.5676
0.111015;70.5767
0.111046;70.5858
0.111077;70.5949
0.111108;70.604
0.111139;70.6131
0.11117;70.6222
0.111201;70.6314
0.111232;70.6405
0.111263;70.6496
0.111294;70.6587
0.111325;70.6678
0.111356;70.6769
0.111387;70.686
0.111418;70.6952
0.111449;70.7043
0.11148;70.7134
0.111511;70.7225
0.111542;70.7316
0.111573;70.7407
0.111604;70.7499
0.111635;70.759
0.111666;70.7681
0.111697;70.7772
0.111728;70.7863
0.111759;70.7954
0.11179;70.8045
0.111821;70.8137
0.111852;70.8228
0.111883;70.8319
0.111914;70.841
0.111945;70.8501
0.111976;70.8592
0.112007;70.8683
0.112038;70.8774
0.112069;70.8865
0.1121;70.8957
0.112131;70.9048
0.112162;70.9139
0.112193;70.923
0.112224;70.9321
0.112255;70.9412
0.112286;70.9503
0.112317;70.9594
0.112348;70.9685
0.112378;70.9776
0.112409;70.9867
0.11244;70.9958
0.112471;71.0049
0.112502;71.014
0.112533;71.0231
0.112564;71.0322
0.112595;71.0413
0.112626;71.0504
0.112657;71.0594
0.112688;71.0685
0.112719;71.0776
0.11275;71.0867
0.112781;71.0958
0.112812;71.1049
0.112843;71.1139
0.112874;71.123
0.112905;71.1321
0.112936;71.1412
0.112967;71.1502
0.112998;71.1593
0.113029;71.1684
0.11306;71.1775
0.113091;71.1865
0.113122;71.1956
0.113153;71.2046
0.113184;71.2137
0.113215;71.2228
0.113246;71.2318
0.113277;71.2409
0.113308;71.2499
0.113339;71.259
0.11337;71.268
0.113401;71.2771
0.113432;71.2861
0.113463;71.2951
0.113494;71.3042
0.113525;71.3132
0.113556;71.3222
0.113587;71.3313
0.113618;71.3403
0.113649;71.3493
0.11368;71.3583
0.113711;71.3673
0.113742;71.3764
0.113773;71.3854
0.113804;71.3944
0.113835;71.4034
0.113866;71.4124
0.113897;71.4214
0.113928;71.4304
0.113959;71.4394
0.11399;71.4484
0.114021;71.4573
0.114052;71.4663
0.114083;71.4753
0.114114;71.4843
0.114145;71.4932
0.114176;71.5022
0.114207;71.5112
0.114238;71.5201
0.114269;71.5291
0.114299;71.538
0.11433;71.547
0.114361;71.5559
0.114392;71.5649
0.114423;71.5738
0.114454;71.5828
0.114485;71.5917
0.114516;71.6006
0.114547;71.6095
0.114578;71.6185
0.114609;71.6274
0.11464;71.6363
0.114671;71.6452
0.114702;71.6541
0.114733;71.663
0.114764;71.6719
0.114795;71.6808
0.114826;71.6896
0.114857;71.6985
0.114888;71.7074
0.114919;71.7163
0.11495;71.7251
0.114981;71.734
0.115012;71.7428
0.115043;71.7517
0.115074;71.7605
0.115105;71.7694
0.115136;71.7782
0.115167;71.787
0.115198;71.7959
0.115229;71.8047
0.11526;71.8135
0.115291;71.8223
0.115322;71.8311
0.115353;71.8399
0.115384;71.8487
0.115415;71.8575
0.115446;71.8663
0.115477;71.875
0.115508;71.8838
0.115539;71.8926
0.11557;71.9013
0.115601;71.9101
0.115632;71.9188
0.115663;71.9276
0.115694;71.9363
0.115725;71.945
0.115756;71.9537
0.115787;71.9625
0.115818;71.9712
0.115849;71.9799
0.11588;71.9886
0.115911;71.9973
0.115942;72.0059
0.115973;72.0146
0.116004;72.0233
0.116035;72.032
0.116066;72.0406
0.116097;72.0493
0.116128;72.0579
0.116159;72.0665
0.11619;72.0752
0.11622;72.0838
0.116251;72.0924
0.116282;72.101
0.116313;72.1096
0.116344;72.1182
0.116375;72.1268
0.116406;72.1354
0.116437;72.144
0.116468;72.1525
0.116499;72.1611
0.11653;72.1696
0.116561;72.1782
0.116592;72.1867
0.116623;72.1952
0.116654;72.2038
0.116685;72.2123
0.116716;72.2208
0.116747;72.2293
0.116778;72.2378
0.116809;72.2462
0.11684;72.2547
0.116871;72.2632
0.116902;72.2716
0.116933;72.2801
0.116964;72.2885
0.116995;72.2969
0.117026;72.3054
0.117057;72.3138
0.117088;72.3222
0.117119;72.3306
0.11715;72.339
0.117181;72.3473
0.117212;72.3557
0.117243;72.3641
0.117274;72.3724
0.117305;72.3808
0.117336;72.3891
0.117367;72.3974
0.117398;72.4057
0.117429;72.414
0.11746;72.4223
0.117491;72.4306
0.117522;72.4389
0.117553;72.4472
0.117584;72.4554
0.117615;72.4637
0.117646;72.4719
0.117677;72.4801
0.117708;72.4884
0.117739;72.4966
0.11777;72.5048
0.117801;72.513
0.117832;72.5211
0.117863;72.5293
0.117894;72.5375
0.117925;72.5456
0.117956;72.5538
0.117987;72.5619
0.118018;72.57
0.118049;72.5781
0.11808;72.5862
0.118111;72.5943
0.118141;72.6024
0.118172;72.6104
0.118203;72.6185
0.118234;72.6265
0.118265;72.6345
0.118296;72.6426
0.118327;72.6506
0.118358;72.6586
0.118389;72.6666
0.11842;72.6745
0.118451;72.6825
0.118482;72.6904
0.118513;72.6984
0.118544;72.7063
0.118575;72.7142
0.118606;72.7221
0.118637;72.73
0.118668;72.7379
0.118699;72.7458
0.11873;72.7536
0.118761;72.7615
0.118792;72.7693
0.118823;72.7771
0.118854;72.7849
0.118885;72.7927
0.118916;72.8005
0.118947;72.8083
0.118978;72.8161
0.119009;72.8238
0.11904;72.8315
0.119071;72.8393
0.119102;72.847
0.119133;72.8547
0.119164;72.8623
0.119195;72.87
0.119226;72.8777
0.119257;72.8853
0.119288;72.8929
0.119319;72.9005
0.11935;72.9081
0.119381;72.9157
0.119412;72.9233
0.119443;72.9309
0.119474;72.9384
0.119505;72.946
0.119536;72.9535
0.119567;72.961
0.119598;72.9685
0.119629;72.9759
0.11966;72.9834
0.119691;72.9909
0.119722;72.9983
0.119753;73.0057
0.119784;73.0131
0.119815;73.0205
0.119846;73.0279
0.119877;73.0353
0.119908;73.0426
0.119939;73.0499
0.11997;73.0573
0.120001;73.0646
0.120031;73.0718
0.120062;73.0791
0.120093;73.0864
0.120124;73.0936
0.120155;73.1008
0.120186;73.1081
0.120217;73.1153
0.120248;73.1224
0.120279;73.1296
0.12031;73.1368
0.120341;73.1439
0.120372;73.151
0.120403;73.1581
0.120434;73.1652
0.120465;73.1723
0.120496;73.1793
0.120527;73.1864
0.120558;73.1934
0.120589;73.2004
0.12062;73.2074
0.120651;73.2144
0.120682;73.2213
0.120713;73.2283
0.120744;73.2352
0.120775;73.2421
0.120806;73.249
0.120837;73.2558
0.120868;73.2627
0.120899;73.2695
0.12093;73.2764
0.120961;73.2832
0.120992;73.29
0.121023;73.2967
0.121054;73.3035
0.121085;73.3102
0.121116;73.3169
0.121147;73.3236
0.121178;73.3303
0.121209;73.337
0.12124;73.3436
0.121271;73.3503
0.121302;73.3569
0.121333;73.3635
0.121364;73.37
0.121395;73.3766
0.121426;73.3831
0.121457;73.3896
0.121488;73.3961
0.121519;73.4026
0.12155;73.4091
0.121581;73.4155
0.121612;73.422
0.121643;73.4284
0.121674;73.4348
0.121705;73.4411
0.121736;73.4475
0.121767;73.4538
0.121798;73.4601
0.121829;73.4664
0.12186;73.4727
0.121891;73.4789
0.121922;73.4852
0.121952;73.4914
0.121983;73.4976
0.122014;73.5037
0.122045;73.5099
0.122076;73.516
0.122107;73.5222
0.122138;73.5282
0.122169;73.5343
0.1222;73.5404
0.122231;73.5464
0.122262;73.5524
0.122293;73.5584
0.122324;73.5644
0.122355;73.5703
0.122386;73.5763
0.122417;73.5822
0.122448;73.5881
0.122479;73.5939
0.12251;73.5998
0.122541;73.6056
0.122572;73.6114
0.122603;73.6172
0.122634;73.623
0.122665;73.6287
0.122696;73.6344
0.122727;73.6401
0.122758;73.6458
0.122789;73.6515
0.12282;73.6571
0.122851;73.6627
0.122882;73.6683
0.122913;73.6739
0.122944;73.6794
0.122975;73.6849
0.123006;73.6904
0.123037;73.6959
0.123068;73.7014
0.123099;73.7068
0.12313;73.7122
0.123161;73.7176
0.123192;73.723
0.123223;73.7283
0.123254;73.7336
0.123285;73.7389
0.123316;73.7443
0.123347;73.7496
0.123378;73.7549
0.123409;73.7602
0.12344;73.7655
0.123471;73.7708
0.123502;73.7761
0.123533;73.7815
0.123564;73.7868
0.123595;73.7921
0.123626;73.7974
0.123657;73.8028
0.123688;73.8081
0.123719;73.8134
0.12375;73.8188
0.123781;73.8241
0.123812;73.8294
0.123843;73.8348
0.123873;73.8401
0.123904;73.8454
0.123935;73.8508
0.123966;73.8561
0.123997;73.8615
0.124028;73.8668
0.124059;73.8722
0.12409;73.8775
0.124121;73.8829
0.124152;73.8883
0.124183;73.8936
0.124214;73.899
0.124245;73.9043
0.124276;73.9097
0.124307;73.9151
0.124338;73.9204
0.124369;73.9258
0.1244;73.9312
0.124431;73.9365
0.124462;73.9419
0.124493;73.9473
0.124524;73.9527
0.124555;73.958
0.124586;73.9634
0.124617;73.9688
0.124648;73.9742
0.124679;73.9796
0.12471;73.985
0.124741;73.9904
0.124772;73.9957
0.124803;74.0011
0.124834;74.0065
0.124865;74.0119
0.124896;74.0173
0.124927;74.0227
0.124958;74.0281
0.124989;74.0335
0.12502;74.0389
0.125051;74.0443
0.125082;74.0497
0.125113;74.0551
0.125144;74.0606
0.125175;74.066
0.125206;74.0714
0.125237;74.0768
0.125268;74.0822
0.125299;74.0876
0.12533;74.093
0.125361;74.0985
0.125392;74.1039
0.125423;74.1093
0.125454;74.1147
0.125485;74.1202
0.125516;74.1256
0.125547;74.131
0.125578;74.1364
0.125609;74.1419
0.12564;74.1473
0.125671;74.1527
0.125702;74.1582
0.125733;74.1636
0.125764;74.169
0.125794;74.1745
0.125825;74.1799
0.125856;74.1854
0.125887;74.1908
0.125918;74.1963
0.125949;74.2017
0.12598;74.2072
0.126011;74.2126
0.126042;74.2181
0.126073;74.2235
0.126104;74.229
0.126135;74.2344
0.126166;74.2399
0.126197;74.2453
0.126228;74.2508
0.126259;74.2562
0.12629;74.2617
0.126321;74.2672
0.126352;74.2726
0.126383;74.2781
0.126414;74.2836
0.126445;74.289
0.126476;74.2945
0.126507;74.3
0.126538;74.3054
0.126569;74.3109
0.1266;74.3164
0.126631;74.3219
0.126662;74.3273
0.126693;74.3328
0.126724;74.3383
0.126755;74.3438
0.126786;74.3492
0.126817;74.3547
0.126848;74.3602
0.126879;74.3657
0.12691;74.3712
0.126941;74.3767
0.126972;74.3821
0.127003;74.3876
0.127034;74.3931
0.127065;74.3986
0.127096;74.4041
0.127127;74.4096
0.127158;74.4151
0.127189;74.4206
0.12722;74.4261
0.127251;74.4316
0.127282;74.4371
0.127313;74.4426
0.127344;74.4481
0.127375;74.4536
0.127406;74.4591
0.127437;74.4646
0.127468;74.4701
0.127499;74.4756
0.12753;74.4811
0.127561;74.4866
0.127592;74.4921
0.127623;74.4976
0.127654;74.5031
0.127685;74.5086
0.127715;74.5141
0.127746;74.5196
0.127777;74.5251
0.127808;74.5307
0.127839;74.5362
0.12787;74.5417
0.127901;74.5472
0.127932;74.5527
0.127963;74.5582
0.127994;74.5638
0.128025;74.5693
0.128056;74.5748
0.128087;74.5803
0.128118;74.5858
0.128149;74.5913
0.12818;74.5969
0.128211;74.6024
0.128242;74.6079
0.128273;74.6134
0.128304;74.619
0.128335;74.6245
0.128366;74.63
0.128397;74.6355
0.128428;74.6411
0.128459;74.6466
0.12849;74.6521
0.128521;74.6577
0.128552;74.6632
0.128583;74.6687
0.128614;74.6743
0.128645;74.6798
0.128676;74.6853
0.128707;74.6909
0.128738;74.6964
0.128769;74.7019
0.1288;74.7075
0.128831;74.713
0.128862;74.7185
0.128893;74.7241
0.128924;74.7296
0.128955;74.7351
0.128986;74.7407
0.129017;74.7462
0.129048;74.7518
0.129079;74.7573
0.12911;74.7628
0.129141;74.7684
0.129172;74.7739
0.129203;74.7795
0.129234;74.785
0.129265;74.7905
0.129296;74.7961
0.129327;74.8016
0.129358;74.8072
0.129389;74.8127
0.12942;74.8183
0.129451;74.8238
0.129482;74.8293
0.129513;74.8349
0.129544;74.8404
0.129575;74.846
0.129606;74.8515
0.129636;74.8571
0.129667;74.8626
0.129698;74.8682
0.129729;74.8737
0.12976;74.8793
0.129791;74.8848
0.129822;74.8904
0.129853;74.8959
0.129884;74.9015
0.129915;74.907
0.129946;74.9125
0.129977;74.9181
0.130008;74.9236
0.130039;74.9292
0.13007;74.9347
0.130101;74.9403
0.130132;74.9458
0.130163;74.9514
0.130194;74.9569
0.130225;74.9625
0.130256;74.968
0.130287;74.9736
0.130318;74.9791
0.130349;74.9847
0.13038;74.9902
0.130411;74.9958
0.130442;75.0013
0.130473;75.0069
0.130504;75.0124
0.130535;75.018
0.130566;75.0235
0.130597;75.0291
0.130628;75.0346
0.130659;75.0402
0.13069;75.0457
0.130721;75.0513
0.130752;75.0568
0.130783;75.0624
0.130814;75.0679
0.130845;75.0735
0.130876;75.079
0.130907;75.0846
0.130938;75.0901
0.130969;75.0957
0.131;75.1012
0.131031;75.1068
0.131062;75.1123
0.131093;75.1179
0.131124;75.1234
0.131155;75.129
0.131186;75.1345
0.131217;75.1401
0.131248;75.1456
0.131279;75.1511
0.13131;75.1567
0.131341;75.1622
0.131372;75.1678
0.131403;75.1733
0.131434;75.1789
0.131465;75.1844
0.131496;75.19
0.131527;75.1955
0.131557;75.201
0.131588;75.2066
0.131619;75.2121
0.13165;75.2177
0.131681;75.2232
0.131712;75.2288
0.131743;75.2343
0.131774;75.2398
0.131805;75.2454
0.131836;75.2509
0.131867;75.2564
0.131898;75.262
0.131929;75.2675
0.13196;75.2731
0.131991;75.2786
0.132022;75.2841
0.132053;75.2897
0.132084;75.2952
0.132115;75.3007
0.132146;75.3063
0.132177;75.3118
0.132208;75.3173
0.132239;75.3229
0.13227;75.3284
0.132301;75.3339
0.132332;75.3394
0.132363;75.345
0.132394;75.3505
0.132425;75.356
0.132456;75.3615
0.132487;75.3671
0.132518;75.3726
0.132549;75.3781
0.13258;75.3836
0.132611;75.3892
0.132642;75.3947
0.132673;75.4002
0.132704;75.4057
0.132735;75.4112
0.132766;75.4168
0.132797;75.4223
0.132828;75.4278
0.132859;75.4333
0.13289;75.4388
0.132921;75.4443
0.132952;75.4498
0.132983;75.4553
0.133014;75.4609
0.133045;75.4664
0.133076;75.4719
0.133107;75.4774
0.133138;75.4829
0.133169;75.4884
0.1332;75.4939
0.133231;75.4994
0.133262;75.5049
0.133293;75.5104
0.133324;75.5159
0.133355;75.5214
0.133386;75.5269
0.133417;75.5324
0.133448;75.5379
0.133478;75.5434
0.133509;75.5489
0.13354;75.5543
0.133571;75.5598
0.133602;75.5653
0.133633;75.5708
0.133664;75.5763
0.133695;75.5818
0.133726;75.5873
0.133757;75.5927
0.133788;75.5982
0.133819;75.6037
0.13385;75.6092
0.133881;75.6147
0.133912;75.6201
0.133943;75.6256
0.133974;75.6311
0.134005;75.6365
0.134036;75.642
0.134067;75.6475
0.134098;75.6529
0.134129;75.6584
0.13416;75.6639
0.134191;75.6693
0.134222;75.6748
0.134253;75.6802
0.134284;75.6857
0.134315;75.6912
0.134346;75.6966
0.134377;75.7021
0.134408;75.7075
0.134439;75.713
0.13447;75.7184
0.134501;75.7239
0.134532;75.7293
0.134563;75.7347
0.134594;75.7402
0.134625;75.7456
0.134656;75.751
0.134687;75.7565
0.134718;75.7619
0.134749;75.7673
0.13478;75.7728
0.134811;75.7782
0.134842;75.7836
0.134873;75.7891
0.134904;75.7945
0.134935;75.7999
0.134966;75.8053
0.134997;75.8107
0.135028;75.8161
0.135059;75.8216
0.13509;75.827
0.135121;75.8324
0.135152;75.8378
0.135183;75.8432
0.135214;75.8486
0.135245;75.854
0.135276;75.8594
0.135307;75.8648
0.135338;75.8702
0.135369;75.8756
0.135399;75.8809
0.13543;75.8863
0.135461;75.8917
0.135492;75.8971
0.135523;75.9025
0.135554;75.9079
0.135585;75.9132
0.135616;75.9186
0.135647;75.924
0.135678;75.9294
0.135709;75.9347
0.13574;75.9401
0.135771;75.9454
0.135802;75.9508
0.135833;75.9562
0.135864;75.9615
0.135895;75.9669
0.135926;75.9722
0.135957;75.9776
0.135988;75.9829
0.136019;75.9883
0.13605;75.9936
0.136081;75.9989
0.136112;76.0043
0.136143;76.0096
0.136174;76.0149
0.136205;76.0203
0.136236;76.0256
0.136267;76.0309
0.136298;76.0362
0.136329;76.0416
0.13636;76.0469
0.136391;76.0522
0.136422;76.0575
0.136453;76.0628
0.136484;76.0681
0.136515;76.0734
0.136546;76.0787
0.136577;76.084
0.136608;76.0893
0.136639;76.0946
0.13667;76.0999
0.136701;76.1052
0.136732;76.1104
0.136763;76.1157
0.136794;76.121
0.136825;76.1263
0.136856;76.1315
0.136887;76.1368
0.136918;76.1421
0.136949;76.1473
0.13698;76.1526
0.137011;76.1579
0.137042;76.1631
0.137073;76.1684
0.137104;76.1736
0.137135;76.1788
0.137166;76.1841
0.137197;76.1893
0.137228;76.1946
0.137259;76.1998
0.13729;76.205
0.13732;76.2102
0.137351;76.2155
0.137382;76.2207
0.137413;76.2259
0.137444;76.2311
0.137475;76.2363
0.137506;76.2415
0.137537;76.2467
0.137568;76.2519
0.137599;76.2571
0.13763;76.2623
0.137661;76.2675
0.137692;76.2727
0.137723;76.2779
0.137754;76.2831
0.137785;76.2882
0.137816;76.2934
0.137847;76.2986
0.137878;76.3037
0.137909;76.3089
0.13794;76.3141
0.137971;76.3192
0.138002;76.3244
0.138033;76.3295
0.138064;76.3346
0.138095;76.3398
0.138126;76.3449
0.138157;76.3501
0.138188;76.3552
0.138219;76.3603
0.13825;76.3654
0.138281;76.3706
0.138312;76.3757
0.138343;76.3808
0.138374;76.3859
0.138405;76.391
0.138436;76.3961
0.138467;76.4012
0.138498;76.4063
0.138529;76.4114
0.13856;76.4164
0.138591;76.4215
0.138622;76.4266
0.138653;76.4317
0.138684;76.4367
0.138715;76.4418
0.138746;76.4469
0.138777;76.4519
0.138808;76.457
0.138839;76.462
0.13887;76.4671
0.138901;76.4721
0.138932;76.4771
0.138963;76.4822
0.138994;76.4872
0.139025;76.4922
0.139056;76.4972
0.139087;76.5022
0.139118;76.5073
0.139149;76.5123
0.13918;76.5173
0.139211;76.5223
0.139241;76.5272
0.139272;76.5322
0.139303;76.5372
0.139334;76.5422
0.139365;76.5472
0.139396;76.5521
0.139427;76.5571
0.139458;76.5621
0.139489;76.567
0.13952;76.572
0.139551;76.5769
0.139582;76.5819
0.139613;76.5868
0.139644;76.5918
0.139675;76.5967
0.139706;76.6016
0.139737;76.6065
0.139768;76.6114
0.139799;76.6164
0.13983;76.6213
0.139861;76.6262
0.139892;76.6311
0.139923;76.636
0.139954;76.6408
0.139985;76.6457
0.140016;76.6506
0.140047;76.6555
0.140078;76.6603
0.140109;76.6652
0.14014;76.6701
0.140171;76.6749
0.140202;76.6798
0.140233;76.6846
0.140264;76.6894
0.140295;76.6943
0.140326;76.6991
0.140357;76.7039
0.140388;76.7088
0.140419;76.7136
0.14045;76.7184
0.140481;76.7232
0.140512;76.728
0.140543;76.7328
0.140574;76.7376
0.140605;76.7423
0.140636;76.7471
0.140667;76.7519
0.140698;76.7567
0.140729;76.7614
0.14076;76.7662
0.140791;76.7709
0.140822;76.7757
0.140853;76.7804
0.140884;76.7851
0.140915;76.7899
0.140946;76.7946
0.140977;76.7993
0.141008;76.804
0.141039;76.8087
0.14107;76.8134
0.141101;76.8181
0.141132;76.8228
0.141162;76.8275
0.141193;76.8322
0.141224;76.8369
0.141255;76.8415
0.141286;76.8462
0.141317;76.8508
0.141348;76.8555
0.141379;76.8601
0.14141;76.8648
0.141441;76.8694
0.141472;76.874
0.141503;76.8787
0.141534;76.8833
0.141565;76.8879
0.141596;76.8925
0.141627;76.8971
0.141658;76.9017
0.141689;76.9063
0.14172;76.9108
0.141751;76.9154
0.141782;76.92
0.141813;76.9245
0.141844;76.9291
0.141875;76.9337
0.141906;76.9382
0.141937;76.9427
0.141968;76.9473
0.141999;76.9518
0.14203;76.9563
0.142061;76.9608
0.142092;76.9653
0.142123;76.9698
0.142154;76.9743
0.142185;76.9788
0.142216;76.9833
0.142247;76.9878
0.142278;76.9922
0.142309;76.9967
0.14234;77.0012
0.142371;77.0056
0.142402;77.01
0.142433;77.0145
0.142464;77.0189
0.142495;77.0233
0.142526;77.0278
0.142557;77.0322
0.142588;77.0366
0.142619;77.041
0.14265;77.0454
0.142681;77.0497
0.142712;77.0541
0.142743;77.0585
0.142774;77.0628
0.142805;77.0672
0.142836;77.0716
0.142867;77.0759
0.142898;77.0802
0.142929;77.0846
0.14296;77.0889
0.142991;77.0932
0.143022;77.0975
0.143053;77.1018
0.143083;77.1061
0.143114;77.1104
0.143145;77.1147
0.143176;77.1189
0.143207;77.1232
0.143238;77.1275
0.143269;77.1317
0.1433;77.136
0.143331;77.1402
0.143362;77.1444
0.143393;77.1487
0.143424;77.1529
0.143455;77.1571
0.143486;77.1613
0.143517;77.1655
0.143548;77.1697
0.143579;77.1739
0.14361;77.178
0.143641;77.1822
0.143672;77.1864
0.143703;77.1905
0.143734;77.1946
0.143765;77.1988
0.143796;77.2029
0.143827;77.207
0.143858;77.2111
0.143889;77.2152
0.14392;77.2193
0.143951;77.2234
0.143982;77.2275
0.144013;77.2316
0.144044;77.2357
0.144075;77.2397
0.144106;77.2438
0.144137;77.2478
0.144168;77.2519
0.144199;77.2559
0.14423;77.2599
0.144261;77.2639
0.144292;77.2679
0.144323;77.2719
0.144354;77.2759
0.144385;77.2799
0.144416;77.2839
0.144447;77.2878
0.144478;77.2918
0.144509;77.2957
0.14454;77.2997
0.144571;77.3036
0.144602;77.3075
0.144633;77.3115
0.144664;77.3154
0.144695;77.3193
0.144726;77.3232
0.144757;77.327
0.144788;77.3309
0.144819;77.3348
0.14485;77.3386
0.144881;77.3425
0.144912;77.3463
0.144943;77.3502
0.144974;77.354
0.145004;77.3578
0.145035;77.3616
0.145066;77.3654
0.145097;77.3692
0.145128;77.373
0.145159;77.3768
0.14519;77.3805
0.145221;77.3843
0.145252;77.3881
0.145283;77.3918
0.145314;77.3955
0.145345;77.3993
0.145376;77.403
0.145407;77.4067
0.145438;77.4104
0.145469;77.4141
0.1455;77.4177
0.145531;77.4214
0.145562;77.4251
0.145593;77.4287
0.145624;77.4324
0.145655;77.436
0.145686;77.4396
0.145717;77.4433
0.145748;77.4469
0.145779;77.4505
0.14581;77.4541
0.145841;77.4576
0.145872;77.4612
0.145903;77.4648
0.145934;77.4683
0.145965;77.4719
0.145996;77.4754
0.146027;77.4789
0.146058;77.4825
0.146089;77.486
0.14612;77.4895
0.146151;77.493
0.146182;77.4964
0.146213;77.4999
0.146244;77.5034
0.146275;77.5068
0.146306;77.5103
0.146337;77.5137
0.146368;77.5171
0.146399;77.5205
0.14643;77.5239
0.146461;77.5273
0.146492;77.5307
0.146523;77.5341
0.146554;77.5375
0.146585;77.5408
0.146616;77.5442
0.146647;77.5475
0.146678;77.5508
0.146709;77.5542
0.14674;77.5575
0.146771;77.5608
0.146802;77.5641
0.146833;77.5673
0.146864;77.5706
0.146895;77.5739
0.146925;77.5771
0.146956;77.5804
0.146987;77.5836
0.147018;77.5868
0.147049;77.59
0.14708;77.5932
0.147111;77.5964
0.147142;77.5996
0.147173;77.6028
0.147204;77.6059
0.147235;77.6091
0.147266;77.6122
0.147297;77.6154
0.147328;77.6185
0.147359;77.6216
0.14739;77.6247
0.147421;77.6278
0.147452;77.6309
0.147483;77.6339
0.147514;77.637
0.147545;77.64
0.147576;77.6431
0.147607;77.6461
0.147638;77.6491
0.147669;77.6521
0.1477;77.6551
0.147731;77.6581
0.147762;77.6611
0.147793;77.6641
0.147824;77.667
0.147855;77.67
0.147886;77.6729
0.147917;77.6758
0.147948;77.6787
0.147979;77.6816
0.14801;77.6845
0.148041;77.6874
0.148072;77.6903
0.148103;77.6931
0.148134;77.696
0.148165;77.6988
0.148196;77.7016
0.148227;77.7045
0.148258;77.7073
0.148289;77.7101
0.14832;77.7128
0.148351;77.7156
0.148382;77.7184
0.148413;77.7211
0.148444;77.7239
0.148475;77.7266
0.148506;77.7293
0.148537;77.732
0.148568;77.7347
0.148599;77.7374
0.14863;77.7401
0.148661;77.7427
0.148692;77.7454
0.148723;77.748
0.148754;77.7506
0.148785;77.7533
0.148816;77.7559
0.148846;77.7585
0.148877;77.761
0.148908;77.7636
0.148939;77.7662
0.14897;77.7687
0.149001;77.7713
0.149032;77.7738
0.149063;77.7763
0.149094;77.7788
0.149125;77.7813
0.149156;77.7838
0.149187;77.7862
0.149218;77.7887
0.149249;77.7911
0.14928;77.7936
0.149311;77.796
0.149342;77.7984
0.149373;77.8008
0.149404;77.8032
0.149435;77.8056
0.149466;77.8079
0.149497;77.8103
0.149528;77.8126
0.149559;77.815
0.14959;77.8173
0.149621;77.8196
0.149652;77.8219
0.149683;77.8242
0.149714;77.8264
0.149745;77.8287
0.149776;77.8309
0.149807;77.8332
0.149838;77.8354
0.149869;77.8376
0.1499;77.8398
0.149931;77.842
0.149962;77.8441
0.149993;77.8463
0.150024;77.8485
0.150055;77.8506
0.150086;77.8527
0.150117;77.8548
0.150148;77.8569
0.150179;77.859
0.15021;77.8611
0.150241;77.8632
0.150272;77.8652
0.150303;77.8672
0.150334;77.8693
0.150365;77.8713
0.150396;77.8733
0.150427;77.8753
0.150458;77.8772
0.150489;77.8792
0.15052;77.8812
0.150551;77.8831
0.150582;77.885
0.150613;77.8869
0.150644;77.8888
0.150675;77.8907
0.150706;77.8926
0.150737;77.8945
0.150767;77.8963
0.150798;77.8982
0.150829;77.9
0.15086;77.9018
0.150891;77.9036
0.150922;77.9054
0.150953;77.9072
0.150984;77.9089
0.151015;77.9107
0.151046;77.9124
0.151077;77.9141
0.151108;77.9158
0.151139;77.9175
0.15117;77.9192
0.151201;77.9209
0.151232;77.9226
0.151263;77.9242
0.151294;77.9258
0.151325;77.9275
0.151356;77.9291
0.151387;77.9307
0.151418;77.9322
0.151449;77.9338
0.15148;77.9354
0.151511;77.9369
0.151542;77.9384
0.151573;77.94
0.151604;77.9415
0.151635;77.9429
0.151666;77.9444
0.151697;77.9459
0.151728;77.9473
0.151759;77.9488
0.15179;77.9502
0.151821;77.9516
0.151852;77.953
0.151883;77.9544
0.151914;77.9558
0.151945;77.9571
0.151976;77.9585
0.152007;77.9598
0.152038;77.9611
0.152069;77.9624
0.1521;77.9637
0.152131;77.965
0.152162;77.9662
0.152193;77.9675
0.152224;77.9687
0.152255;77.9699
0.152286;77.9711
0.152317;77.9723
0.152348;77.9735
0.152379;77.9747
0.15241;77.9758
0.152441;77.977
0.152472;77.9781
0.152503;77.9792
0.152534;77.9803
0.152565;77.9814
0.152596;77.9825
0.152627;77.9835
0.152658;77.9846
0.152688;77.9856
0.152719;77.9866
0.15275;77.9876
0.152781;77.9886
0.152812;77.9896
0.152843;77.9905
0.152874;77.9915
0.152905;77.9924
0.152936;77.9933
0.152967;77.9942
0.152998;77.9951
0.153029;77.996
0.15306;77.9969
0.153091;77.9977
0.153122;77.9985
0.153153;77.9994
0.153184;78.0002
0.153215;78.001
0.153246;78.0017
0.153277;78.0025
