Time t;Z Position z_t;Signal Path Loss
4.531e-08;-0.00560488;299.976
4.532e-08;-0.00560488;299.976
4.533e-08;-0.00560488;299.976
4.534e-08;-0.00560488;299.976
4.535e-08;-0.00560488;299.976
4.536e-08;-0.00560488;299.976
4.537e-08;-0.00560488;299.976
4.538e-08;-0.00560488;299.976
4.539e-08;-0.00560488;299.976
4.54e-08;-0.00560488;299.976
4.541e-08;-0.00560488;299.976
4.542e-08;-0.00560488;299.976
4.543e-08;-0.00560488;299.976
4.544e-08;-0.00560488;299.976
4.545e-08;-0.00560488;299.976
4.546e-08;-0.00560488;299.976
4.547e-08;-0.00560488;299.976
4.548e-08;-0.00560488;299.976
4.549e-08;-0.00560488;299.976
4.55e-08;-0.00560488;299.976
4.551e-08;-0.00560488;299.976
4.552e-08;-0.00560488;299.976
4.553e-08;-0.00560488;299.976
4.554e-08;-0.00560488;299.976
4.555e-08;-0.00560488;299.976
4.556e-08;-0.00560488;299.976
4.557e-08;-0.00560488;299.976
4.558e-08;-0.00560488;299.976
4.559e-08;-0.00560488;299.976
4.56e-08;-0.00560488;299.976
4.561e-08;-0.00560488;299.976
4.562e-08;-0.00560488;299.976
4.563e-08;-0.00560488;299.976
4.564e-08;-0.00560488;299.976
4.565e-08;-0.00560488;299.976
4.566e-08;-0.00560488;299.976
4.567e-08;-0.00560488;299.976
4.568e-08;-0.00560488;299.976
4.569e-08;-0.00560488;299.976
4.57e-08;-0.00560488;299.976
4.571e-08;-0.00560488;299.976
4.572e-08;-0.00560488;299.976
4.573e-08;-0.00560488;299.976
4.574e-08;-0.00560488;299.976
4.575e-08;-0.00560488;299.976
4.576e-08;-0.00560488;299.976
4.577e-08;-0.00560488;299.976
4.578e-08;-0.00560488;299.976
4.579e-08;-0.00560488;299.976
4.58e-08;-0.00560488;299.976
4.581e-08;-0.00560488;299.976
4.582e-08;-0.00560488;299.976
4.583e-08;-0.00560488;299.976
4.584e-08;-0.00560488;299.976
4.585e-08;-0.00560488;299.976
4.586e-08;-0.00560488;299.976
4.587e-08;-0.00560488;299.976
4.588e-08;-0.00560488;299.976
4.589e-08;-0.00560488;299.976
4.59e-08;-0.00560488;299.976
4.591e-08;-0.00560488;299.976
4.592e-08;-0.00560488;299.976
4.593e-08;-0.00560488;299.976
4.594e-08;-0.00560488;299.976
4.595e-08;-0.00560488;299.976
4.596e-08;-0.00560488;299.976
4.597e-08;-0.00560488;299.976
4.598e-08;-0.00560488;299.976
4.599e-08;-0.00560488;299.976
4.6e-08;-0.00560488;299.976
4.601e-08;-0.00560488;299.976
4.602e-08;-0.00560488;299.976
4.603e-08;-0.00560488;299.976
4.604e-08;-0.00560488;299.976
4.605e-08;-0.00560488;299.976
4.606e-08;-0.00560488;299.976
4.607e-08;-0.00560488;299.976
4.608e-08;-0.00560488;299.976
4.609e-08;-0.00560488;299.976
4.61e-08;-0.00560488;299.976
4.611e-08;-0.00560488;299.976
4.612e-08;-0.00560488;299.976
4.613e-08;-0.00560488;299.976
4.614e-08;-0.00560488;299.976
4.615e-08;-0.00560488;299.976
4.616e-08;-0.00560488;299.976
4.617e-08;-0.00560488;299.976
4.618e-08;-0.00560488;299.976
4.619e-08;-0.00560488;299.976
4.62e-08;-0.00560488;299.976
4.621e-08;-0.00560488;299.976
4.622e-08;-0.00560488;299.976
4.623e-08;-0.00560488;299.976
4.624e-08;-0.00560488;299.976
4.625e-08;-0.00560488;299.976
4.626e-08;-0.00560488;299.976
4.627e-08;-0.00560488;299.976
4.628e-08;-0.00560488;299.976
4.629e-08;-0.00560488;299.976
4.63e-08;-0.00560488;299.976
4.631e-08;-0.00560488;299.976
4.632e-08;-0.00560488;299.976
4.633e-08;-0.00560488;299.976
4.634e-08;-0.00560488;299.976
4.635e-08;-0.00560488;299.976
4.636e-08;-0.00560488;299.976
4.637e-08;-0.00560488;299.976
4.638e-08;-0.00560488;299.976
4.639e-08;-0.00560488;299.976
4.64e-08;-0.00560488;299.976
4.641e-08;-0.00560488;299.976
4.642e-08;-0.00560488;299.976
4.643e-08;-0.00560488;299.976
4.644e-08;-0.00560488;299.976
4.645e-08;-0.00560488;299.976
4.646e-08;-0.00560488;299.976
4.647e-08;-0.00560488;299.976
4.648e-08;-0.00560488;299.976
4.649e-08;-0.00560488;299.976
4.65e-08;-0.00560488;299.976
4.651e-08;-0.00560488;299.976
4.652e-08;-0.00560488;299.976
4.653e-08;-0.00560488;299.976
4.654e-08;-0.00560488;299.976
4.655e-08;-0.00560488;299.976
4.656e-08;-0.00560488;299.976
4.657e-08;-0.00560488;299.976
4.658e-08;-0.00560488;299.976
4.659e-08;-0.00560488;299.976
4.66e-08;-0.00560488;299.976
4.661e-08;-0.00560488;299.976
4.662e-08;-0.00560488;299.976
4.663e-08;-0.00560488;299.976
4.664e-08;-0.00560488;299.976
4.665e-08;-0.00560488;299.976
4.666e-08;-0.00560488;299.976
4.667e-08;-0.00560488;299.976
4.668e-08;-0.00560488;299.976
4.669e-08;-0.00560488;299.976
4.67e-08;-0.00560488;299.976
4.671e-08;-0.00560488;299.976
4.672e-08;-0.00560488;299.976
4.673e-08;-0.00560488;299.976
4.674e-08;-0.00560488;299.976
4.675e-08;-0.00560488;299.976
4.676e-08;-0.00560488;299.976
4.677e-08;-0.00560488;299.976
4.678e-08;-0.00560488;299.976
4.679e-08;-0.00560488;299.976
4.68e-08;-0.00560488;299.976
4.681e-08;-0.00560488;299.976
4.682e-08;-0.00560488;299.976
4.683e-08;-0.00560488;299.976
4.684e-08;-0.00560488;299.976
4.685e-08;-0.00560488;299.976
4.686e-08;-0.00560488;299.976
4.687e-08;-0.00560488;299.976
4.688e-08;-0.00560488;299.976
4.689e-08;-0.00560488;299.976
4.69e-08;-0.00560488;299.976
4.691e-08;-0.00560488;299.976
4.692e-08;-0.00560488;299.976
4.693e-08;-0.00560488;299.976
4.694e-08;-0.00560488;299.976
4.695e-08;-0.00560488;299.976
4.696e-08;-0.00560488;299.976
4.697e-08;-0.00560488;299.976
4.698e-08;-0.00560488;299.976
4.699e-08;-0.00560488;299.976
4.7e-08;-0.00560488;299.976
4.701e-08;-0.00560488;299.976
4.702e-08;-0.00560488;299.976
4.703e-08;-0.00560488;299.976
4.704e-08;-0.00560488;299.976
4.705e-08;-0.00560488;299.976
4.706e-08;-0.00560488;299.976
4.707e-08;-0.00560488;299.976
4.708e-08;-0.00560488;299.976
4.709e-08;-0.00560488;299.976
4.71e-08;-0.00560488;299.976
4.711e-08;-0.00560488;299.976
4.712e-08;-0.00560488;299.976
4.713e-08;-0.00560488;299.976
4.714e-08;-0.00560488;299.976
4.715e-08;-0.00560488;299.976
4.716e-08;-0.00560488;299.976
4.717e-08;-0.00560488;299.976
4.718e-08;-0.00560488;299.976
4.719e-08;-0.00560488;299.976
4.72e-08;-0.00560488;299.976
4.721e-08;-0.00560488;299.976
4.722e-08;-0.00560488;299.976
4.723e-08;-0.00560488;299.976
4.724e-08;-0.00560488;299.976
4.725e-08;-0.00560488;299.976
4.726e-08;-0.00560488;299.976
4.727e-08;-0.00560488;299.976
4.728e-08;-0.00560488;299.976
4.729e-08;-0.00560488;299.976
4.73e-08;-0.00560488;299.976
4.731e-08;-0.00560488;299.976
4.732e-08;-0.00560488;299.976
4.733e-08;-0.00560488;299.976
4.734e-08;-0.00560488;299.976
4.735e-08;-0.00560488;299.976
4.736e-08;-0.00560488;299.976
4.737e-08;-0.00560488;299.976
4.738e-08;-0.00560488;299.976
4.739e-08;-0.00560488;299.976
4.74e-08;-0.00560488;299.976
4.741e-08;-0.00560488;299.976
4.742e-08;-0.00560488;299.976
4.743e-08;-0.00560488;299.976
4.744e-08;-0.00560488;299.976
4.745e-08;-0.00560488;299.976
4.746e-08;-0.00560488;299.976
4.747e-08;-0.00560488;299.976
4.748e-08;-0.00560488;299.976
4.749e-08;-0.00560488;299.976
4.75e-08;-0.00560488;299.976
4.751e-08;-0.00560488;299.976
4.752e-08;-0.00560488;299.976
4.753e-08;-0.00560488;299.976
4.754e-08;-0.00560488;299.976
4.755e-08;-0.00560488;299.976
4.756e-08;-0.00560488;299.976
4.757e-08;-0.00560488;299.976
4.758e-08;-0.00560488;299.976
4.759e-08;-0.00560488;299.976
4.76e-08;-0.00560488;299.976
4.761e-08;-0.00560488;299.976
4.762e-08;-0.00560488;299.976
4.763e-08;-0.00560488;299.976
4.764e-08;-0.00560488;299.976
4.765e-08;-0.00560488;299.976
4.766e-08;-0.00560488;299.976
4.767e-08;-0.00560488;299.976
4.768e-08;-0.00560488;299.976
4.769e-08;-0.00560488;299.976
4.77e-08;-0.00560488;299.976
4.771e-08;-0.00560488;299.976
4.772e-08;-0.00560488;299.976
4.773e-08;-0.00560488;299.976
4.774e-08;-0.00560488;299.976
4.775e-08;-0.00560488;299.976
4.776e-08;-0.00560488;299.976
4.777e-08;-0.00560488;299.976
4.778e-08;-0.00560488;299.976
4.779e-08;-0.00560488;299.976
4.78e-08;-0.00560488;299.976
4.781e-08;-0.00560488;299.976
4.782e-08;-0.00560488;299.976
4.783e-08;-0.00560488;299.976
4.784e-08;-0.00560488;299.976
4.785e-08;-0.00560488;299.976
4.786e-08;-0.00560488;299.976
4.787e-08;-0.00560488;299.976
4.788e-08;-0.00560488;299.976
4.789e-08;-0.00560488;299.976
4.79e-08;-0.00560488;299.976
4.791e-08;-0.00560488;299.976
4.792e-08;-0.00560488;299.976
4.793e-08;-0.00560488;299.976
4.794e-08;-0.00560488;299.976
4.795e-08;-0.00560488;299.976
4.796e-08;-0.00560488;299.976
4.797e-08;-0.00560488;299.976
4.798e-08;-0.00560488;299.976
4.799e-08;-0.00560488;299.976
4.8e-08;-0.00560488;299.976
4.801e-08;-0.00560488;299.976
4.802e-08;-0.00560488;299.976
4.803e-08;-0.00560488;299.976
4.804e-08;-0.00560488;299.976
4.805e-08;-0.00560488;299.976
4.806e-08;-0.00560488;299.976
4.807e-08;-0.00560488;299.976
4.808e-08;-0.00560488;299.976
4.809e-08;-0.00560488;299.976
4.81e-08;-0.00560488;299.976
4.811e-08;-0.00560488;299.976
4.812e-08;-0.00560488;299.976
4.813e-08;-0.00560488;299.976
4.814e-08;-0.00560488;299.976
4.815e-08;-0.00560488;299.976
4.816e-08;-0.00560488;299.976
4.817e-08;-0.00560488;299.976
4.818e-08;-0.00560488;299.976
4.819e-08;-0.00560488;299.976
4.82e-08;-0.00560488;299.976
4.821e-08;-0.00560488;299.976
4.822e-08;-0.00560488;299.976
4.823e-08;-0.00560488;299.976
4.824e-08;-0.00560488;299.976
4.825e-08;-0.00560488;299.976
4.826e-08;-0.00560488;299.976
4.827e-08;-0.00560488;299.976
4.828e-08;-0.00560488;299.976
4.829e-08;-0.00560488;299.976
4.83e-08;-0.00560488;299.976
4.831e-08;-0.00560488;299.976
4.832e-08;-0.00560488;299.976
4.833e-08;-0.00560488;299.976
4.834e-08;-0.00560488;299.976
4.835e-08;-0.00560488;299.976
4.836e-08;-0.00560488;299.976
4.837e-08;-0.00560488;299.976
4.838e-08;-0.00560488;299.976
4.839e-08;-0.00560488;299.976
4.84e-08;-0.00560488;299.976
4.841e-08;-0.00560488;299.976
4.842e-08;-0.00560488;299.976
4.843e-08;-0.00560488;299.976
4.844e-08;-0.00560488;299.976
4.845e-08;-0.00560488;299.976
4.846e-08;-0.00560488;299.976
4.847e-08;-0.00560488;299.976
4.848e-08;-0.00560488;299.976
4.849e-08;-0.00560488;299.976
4.85e-08;-0.00560488;299.976
4.851e-08;-0.00560488;299.976
4.852e-08;-0.00560488;299.976
4.853e-08;-0.00560488;299.976
4.854e-08;-0.00560488;299.976
4.855e-08;-0.00560488;299.976
4.856e-08;-0.00560488;299.976
4.857e-08;-0.00560488;299.976
4.858e-08;-0.00560488;299.976
4.859e-08;-0.00560488;299.976
4.86e-08;-0.00560488;299.976
4.861e-08;-0.00560488;299.976
4.862e-08;-0.00560488;299.976
4.863e-08;-0.00560488;299.976
4.864e-08;-0.00560488;299.976
4.865e-08;-0.00560488;299.976
4.866e-08;-0.00560488;299.976
4.867e-08;-0.00560488;299.976
4.868e-08;-0.00560488;299.976
4.869e-08;-0.00560488;299.976
4.87e-08;-0.00560488;299.976
4.871e-08;-0.00560488;299.976
4.872e-08;-0.00560488;299.976
4.873e-08;-0.00560488;299.976
4.874e-08;-0.00560488;299.976
4.875e-08;-0.00560488;299.976
4.876e-08;-0.00560488;299.976
4.877e-08;-0.00560488;299.976
4.878e-08;-0.00560488;299.976
4.879e-08;-0.00560488;299.976
4.88e-08;-0.00560488;299.976
4.881e-08;-0.00560488;299.976
4.882e-08;-0.00560488;299.976
4.883e-08;-0.00560488;299.976
4.884e-08;-0.00560488;299.976
4.885e-08;-0.00560488;299.976
4.886e-08;-0.00560488;299.976
4.887e-08;-0.00560488;299.976
4.888e-08;-0.00560488;299.976
4.889e-08;-0.00560488;299.976
4.89e-08;-0.00560488;299.976
4.891e-08;-0.00560488;299.976
4.892e-08;-0.00560488;299.976
4.893e-08;-0.00560488;299.976
4.894e-08;-0.00560488;299.976
4.895e-08;-0.00560488;299.976
4.896e-08;-0.00560488;299.976
4.897e-08;-0.00560488;299.976
4.898e-08;-0.00560488;299.976
4.899e-08;-0.00560488;299.976
4.9e-08;-0.00560488;299.976
4.901e-08;-0.00560488;299.976
4.902e-08;-0.00560488;299.976
4.903e-08;-0.00560488;299.976
4.904e-08;-0.00560488;299.976
4.905e-08;-0.00560488;299.976
4.906e-08;-0.00560488;299.976
4.907e-08;-0.00560488;299.976
4.908e-08;-0.00560488;299.976
4.909e-08;-0.00560488;299.976
4.91e-08;-0.00560488;299.976
4.911e-08;-0.00560488;299.976
4.912e-08;-0.00560488;299.976
4.913e-08;-0.00560488;299.976
4.914e-08;-0.00560488;299.976
4.915e-08;-0.00560488;299.976
4.916e-08;-0.00560488;299.976
4.917e-08;-0.00560488;299.976
4.918e-08;-0.00560488;299.976
4.919e-08;-0.00560488;299.976
4.92e-08;-0.00560488;299.976
4.921e-08;-0.00560488;299.976
4.922e-08;-0.00560488;299.976
4.923e-08;-0.00560488;299.976
4.924e-08;-0.00560488;299.976
4.925e-08;-0.00560488;299.976
4.926e-08;-0.00560488;299.976
4.927e-08;-0.00560488;299.976
4.928e-08;-0.00560488;299.976
4.929e-08;-0.00560488;299.976
4.93e-08;-0.00560488;299.976
4.931e-08;-0.00560488;299.976
4.932e-08;-0.00560488;299.976
4.933e-08;-0.00560488;299.976
4.934e-08;-0.00560488;299.976
4.935e-08;-0.00560488;299.976
4.936e-08;-0.00560488;299.976
4.937e-08;-0.00560488;299.976
4.938e-08;-0.00560488;299.976
4.939e-08;-0.00560488;299.976
4.94e-08;-0.00560488;299.976
4.941e-08;-0.00560488;299.976
4.942e-08;-0.00560488;299.976
4.943e-08;-0.00560488;299.976
4.944e-08;-0.00560488;299.976
4.945e-08;-0.00560488;299.976
4.946e-08;-0.00560488;299.976
4.947e-08;-0.00560488;299.976
4.948e-08;-0.00560488;299.976
4.949e-08;-0.00560488;299.976
4.95e-08;-0.00560488;299.976
4.951e-08;-0.00560488;299.976
4.952e-08;-0.00560488;299.976
4.953e-08;-0.00560488;299.976
4.954e-08;-0.00560488;299.976
4.955e-08;-0.00560488;299.976
4.956e-08;-0.00560488;299.976
4.957e-08;-0.00560488;299.976
4.958e-08;-0.00560488;299.976
4.959e-08;-0.00560488;299.976
4.96e-08;-0.00560488;299.976
4.961e-08;-0.00560488;299.976
4.962e-08;-0.00560488;299.976
4.963e-08;-0.00560488;299.976
4.964e-08;-0.00560488;299.976
4.965e-08;-0.00560488;299.976
4.966e-08;-0.00560488;299.976
4.967e-08;-0.00560488;299.976
4.968e-08;-0.00560488;299.976
4.969e-08;-0.00560488;299.976
4.97e-08;-0.00560488;299.976
4.971e-08;-0.00560488;299.976
4.972e-08;-0.00560488;299.976
4.973e-08;-0.00560488;299.976
4.974e-08;-0.00560488;299.976
4.975e-08;-0.00560488;299.976
4.976e-08;-0.00560488;299.976
4.977e-08;-0.00560488;299.976
4.978e-08;-0.00560488;299.976
4.979e-08;-0.00560488;299.976
4.98e-08;-0.00560488;299.976
4.981e-08;-0.00560488;299.976
4.982e-08;-0.00560488;299.976
4.983e-08;-0.00560488;299.976
4.984e-08;-0.00560488;299.976
4.985e-08;-0.00560488;299.976
4.986e-08;-0.00560488;299.976
4.987e-08;-0.00560488;299.976
4.988e-08;-0.00560488;299.976
4.989e-08;-0.00560488;299.976
4.99e-08;-0.00560488;299.976
4.991e-08;-0.00560488;299.976
4.992e-08;-0.00560488;299.976
4.993e-08;-0.00560488;299.976
4.994e-08;-0.00560488;299.976
4.995e-08;-0.00560488;299.976
4.996e-08;-0.00560488;299.976
4.997e-08;-0.00560488;299.976
4.998e-08;-0.00560488;299.976
4.999e-08;-0.00560488;299.976
5e-08;-0.00560488;299.976
5.001e-08;-0.00560488;299.976
5.002e-08;-0.00560488;299.976
5.003e-08;-0.00560488;299.976
5.004e-08;-0.00560488;299.976
5.005e-08;-0.00560488;299.976
5.006e-08;-0.00560488;299.976
5.007e-08;-0.00560488;299.976
5.008e-08;-0.00560488;299.976
5.009e-08;-0.00560488;299.976
5.01e-08;-0.00560488;299.976
5.011e-08;-0.00560488;299.976
5.012e-08;-0.00560488;299.976
5.013e-08;-0.00560488;299.976
5.014e-08;-0.00560488;299.976
5.015e-08;-0.00560488;299.976
5.016e-08;-0.00560488;299.976
5.017e-08;-0.00560488;299.976
5.018e-08;-0.00560488;299.976
5.019e-08;-0.00560488;299.976
5.02e-08;-0.00560488;299.976
5.021e-08;-0.00560488;299.976
5.022e-08;-0.00560488;299.976
5.023e-08;-0.00560488;299.976
5.024e-08;-0.00560488;299.976
5.025e-08;-0.00560488;299.976
5.026e-08;-0.00560488;299.976
5.027e-08;-0.00560488;299.976
5.028e-08;-0.00560488;299.976
5.029e-08;-0.00560488;299.976
5.03e-08;-0.00560488;299.976
5.031e-08;-0.00560488;299.976
5.032e-08;-0.00560488;299.976
5.033e-08;-0.00560488;299.976
5.034e-08;-0.00560488;299.976
5.035e-08;-0.00560488;299.976
5.036e-08;-0.00560488;299.976
5.037e-08;-0.00560488;299.976
5.038e-08;-0.00560488;299.976
5.039e-08;-0.00560488;299.976
5.04e-08;-0.00560488;299.976
5.041e-08;-0.00560488;299.976
5.042e-08;-0.00560488;299.976
5.043e-08;-0.00560488;299.976
5.044e-08;-0.00560488;299.976
5.045e-08;-0.00560488;299.976
5.046e-08;-0.00560488;299.976
5.047e-08;-0.00560488;299.976
5.048e-08;-0.00560488;299.976
5.049e-08;-0.00560488;299.976
5.05e-08;-0.00560488;299.976
5.051e-08;-0.00560488;299.976
5.052e-08;-0.00560488;299.976
5.053e-08;-0.00560488;299.976
5.054e-08;-0.00560488;299.976
5.055e-08;-0.00560488;299.976
5.056e-08;-0.00560488;299.976
5.057e-08;-0.00560488;299.976
5.058e-08;-0.00560488;299.976
5.059e-08;-0.00560488;299.976
5.06e-08;-0.00560488;299.976
5.061e-08;-0.00560488;299.976
5.062e-08;-0.00560488;299.976
5.063e-08;-0.00560488;299.976
5.064e-08;-0.00560488;299.976
5.065e-08;-0.00560488;299.976
5.066e-08;-0.00560488;299.976
5.067e-08;-0.00560488;299.976
5.068e-08;-0.00560488;299.976
5.069e-08;-0.00560488;299.976
5.07e-08;-0.00560488;299.976
5.071e-08;-0.00560488;299.976
5.072e-08;-0.00560488;299.976
5.073e-08;-0.00560488;299.976
5.074e-08;-0.00560488;299.976
5.075e-08;-0.00560488;299.976
5.076e-08;-0.00560488;299.976
5.077e-08;-0.00560488;299.976
5.078e-08;-0.00560488;299.976
5.079e-08;-0.00560488;299.976
5.08e-08;-0.00560488;299.976
5.081e-08;-0.00560488;299.976
5.082e-08;-0.00560488;299.976
5.083e-08;-0.00560488;299.976
5.084e-08;-0.00560488;299.976
5.085e-08;-0.00560488;299.976
5.086e-08;-0.00560488;299.976
5.087e-08;-0.00560488;299.976
5.088e-08;-0.00560488;299.976
5.089e-08;-0.00560488;299.976
5.09e-08;-0.00560488;299.976
5.091e-08;-0.00560488;299.976
5.092e-08;-0.00560488;299.976
5.093e-08;-0.00560488;299.976
5.094e-08;-0.00560488;299.976
5.095e-08;-0.00560488;299.976
5.096e-08;-0.00560488;299.976
5.097e-08;-0.00560488;299.976
5.098e-08;-0.00560488;299.976
5.099e-08;-0.00560488;299.976
5.1e-08;-0.00560488;299.976
5.101e-08;-0.00560488;299.976
5.102e-08;-0.00560488;299.976
5.103e-08;-0.00560488;299.976
5.104e-08;-0.00560488;299.976
5.105e-08;-0.00560488;299.976
5.106e-08;-0.00560488;299.976
5.107e-08;-0.00560488;299.976
5.108e-08;-0.00560488;299.976
5.109e-08;-0.00560488;299.976
5.11e-08;-0.00560488;299.976
5.111e-08;-0.00560488;299.976
5.112e-08;-0.00560488;299.976
5.113e-08;-0.00560488;299.976
5.114e-08;-0.00560488;299.976
5.115e-08;-0.00560488;299.976
5.116e-08;-0.00560488;299.976
5.117e-08;-0.00560488;299.976
5.118e-08;-0.00560488;299.976
5.119e-08;-0.00560488;299.976
5.12e-08;-0.00560488;299.976
5.121e-08;-0.00560488;299.976
5.122e-08;-0.00560488;299.976
5.123e-08;-0.00560488;299.976
5.124e-08;-0.00560488;299.976
5.125e-08;-0.00560488;299.976
5.126e-08;-0.00560488;299.976
5.127e-08;-0.00560488;299.976
5.128e-08;-0.00560488;299.976
5.129e-08;-0.00560488;299.976
5.13e-08;-0.00560488;299.976
5.131e-08;-0.00560488;299.976
5.132e-08;-0.00560488;299.976
5.133e-08;-0.00560488;299.976
5.134e-08;-0.00560488;299.976
5.135e-08;-0.00560488;299.976
5.136e-08;-0.00560488;299.976
5.137e-08;-0.00560488;299.976
5.138e-08;-0.00560488;299.976
5.139e-08;-0.00560488;299.976
5.14e-08;-0.00560488;299.976
5.141e-08;-0.00560488;299.976
5.142e-08;-0.00560488;299.976
5.143e-08;-0.00560488;299.976
5.144e-08;-0.00560488;299.976
5.145e-08;-0.00560488;299.976
5.146e-08;-0.00560488;299.976
5.147e-08;-0.00560488;299.976
5.148e-08;-0.00560488;299.976
5.149e-08;-0.00560488;299.976
5.15e-08;-0.00560488;299.976
5.151e-08;-0.00560488;299.976
5.152e-08;-0.00560488;299.976
5.153e-08;-0.00560488;299.976
5.154e-08;-0.00560488;299.976
5.155e-08;-0.00560488;299.976
5.156e-08;-0.00560488;299.976
5.157e-08;-0.00560488;299.976
5.158e-08;-0.00560488;299.976
5.159e-08;-0.00560488;299.976
5.16e-08;-0.00560488;299.976
5.161e-08;-0.00560488;299.976
5.162e-08;-0.00560488;299.976
5.163e-08;-0.00560488;299.976
5.164e-08;-0.00560488;299.976
5.165e-08;-0.00560488;299.976
5.166e-08;-0.00560488;299.976
5.167e-08;-0.00560488;299.976
5.168e-08;-0.00560488;299.976
5.169e-08;-0.00560488;299.976
5.17e-08;-0.00560488;299.976
5.171e-08;-0.00560488;299.976
5.172e-08;-0.00560488;299.976
5.173e-08;-0.00560488;299.976
5.174e-08;-0.00560488;299.976
5.175e-08;-0.00560488;299.976
5.176e-08;-0.00560488;299.976
5.177e-08;-0.00560488;299.976
5.178e-08;-0.00560488;299.976
5.179e-08;-0.00560488;299.976
5.18e-08;-0.00560488;299.976
5.181e-08;-0.00560488;299.976
5.182e-08;-0.00560488;299.976
5.183e-08;-0.00560488;299.976
5.184e-08;-0.00560488;299.976
5.185e-08;-0.00560488;299.976
5.186e-08;-0.00560488;299.976
5.187e-08;-0.00560488;299.976
5.188e-08;-0.00560488;299.976
5.189e-08;-0.00560488;299.976
5.19e-08;-0.00560488;299.976
5.191e-08;-0.00560488;299.976
5.192e-08;-0.00560488;299.976
5.193e-08;-0.00560488;299.976
5.194e-08;-0.00560488;299.976
5.195e-08;-0.00560488;299.976
5.196e-08;-0.00560488;299.976
5.197e-08;-0.00560488;299.976
5.198e-08;-0.00560488;299.976
5.199e-08;-0.00560488;299.976
5.2e-08;-0.00560488;299.976
5.201e-08;-0.00560488;299.976
5.202e-08;-0.00560488;299.976
5.203e-08;-0.00560488;299.976
5.204e-08;-0.00560488;299.976
5.205e-08;-0.00560488;299.976
5.206e-08;-0.00560488;299.976
5.207e-08;-0.00560488;299.976
5.208e-08;-0.00560488;299.976
5.209e-08;-0.00560488;299.976
5.21e-08;-0.00560488;299.976
5.211e-08;-0.00560488;299.976
5.212e-08;-0.00560488;299.976
5.213e-08;-0.00560488;299.976
5.214e-08;-0.00560488;299.976
5.215e-08;-0.00560488;299.976
5.216e-08;-0.00560488;299.976
5.217e-08;-0.00560488;299.976
5.218e-08;-0.00560488;299.976
5.219e-08;-0.00560488;299.976
5.22e-08;-0.00560488;299.976
5.221e-08;-0.00560488;299.976
5.222e-08;-0.00560488;299.976
5.223e-08;-0.00560488;299.976
5.224e-08;-0.00560488;299.976
5.225e-08;-0.00560488;299.976
5.226e-08;-0.00560488;299.976
5.227e-08;-0.00560488;299.976
5.228e-08;-0.00560488;299.976
5.229e-08;-0.00560488;299.976
5.23e-08;-0.00560488;299.976
5.231e-08;-0.00560488;299.976
5.232e-08;-0.00560488;299.976
5.233e-08;-0.00560488;299.976
5.234e-08;-0.00560488;299.976
5.235e-08;-0.00560488;299.976
5.236e-08;-0.00560488;299.976
5.237e-08;-0.00560488;299.976
5.238e-08;-0.00560488;299.976
5.239e-08;-0.00560488;299.976
5.24e-08;-0.00560488;299.976
5.241e-08;-0.00560488;299.976
5.242e-08;-0.00560488;299.976
5.243e-08;-0.00560488;299.976
5.244e-08;-0.00560488;299.976
5.245e-08;-0.00560488;299.976
5.246e-08;-0.00560488;299.976
5.247e-08;-0.00560488;299.976
5.248e-08;-0.00560488;299.976
5.249e-08;-0.00560488;299.976
5.25e-08;-0.00560488;299.976
5.251e-08;-0.00560488;299.976
5.252e-08;-0.00560488;299.976
5.253e-08;-0.00560488;299.976
5.254e-08;-0.00560488;299.976
5.255e-08;-0.00560488;299.976
5.256e-08;-0.00560488;299.976
5.257e-08;-0.00560488;299.976
5.258e-08;-0.00560488;299.976
5.259e-08;-0.00560488;299.976
5.26e-08;-0.00560488;299.976
5.261e-08;-0.00560488;299.976
5.262e-08;-0.00560488;299.976
5.263e-08;-0.00560488;299.976
5.264e-08;-0.00560488;299.976
5.265e-08;-0.00560488;299.976
5.266e-08;-0.00560488;299.976
5.267e-08;-0.00560488;299.976
5.268e-08;-0.00560488;299.976
5.269e-08;-0.00560488;299.976
5.27e-08;-0.00560488;299.976
5.271e-08;-0.00560488;299.976
5.272e-08;-0.00560488;299.976
5.273e-08;-0.00560488;299.976
5.274e-08;-0.00560488;299.976
5.275e-08;-0.00560488;299.976
5.276e-08;-0.00560488;299.976
5.277e-08;-0.00560488;299.976
5.278e-08;-0.00560488;299.976
5.279e-08;-0.00560488;299.976
5.28e-08;-0.00560488;299.976
5.281e-08;-0.00560488;299.976
5.282e-08;-0.00560488;299.976
5.283e-08;-0.00560488;299.976
5.284e-08;-0.00560488;299.976
5.285e-08;-0.00560488;299.976
5.286e-08;-0.00560488;299.976
5.287e-08;-0.00560488;299.976
5.288e-08;-0.00560488;299.976
5.289e-08;-0.00560488;299.976
5.29e-08;-0.00560488;299.976
5.291e-08;-0.00560488;299.976
5.292e-08;-0.00560488;299.976
5.293e-08;-0.00560488;299.976
5.294e-08;-0.00560488;299.976
5.295e-08;-0.00560488;299.976
5.296e-08;-0.00560488;299.976
5.297e-08;-0.00560488;299.976
5.298e-08;-0.00560488;299.976
5.299e-08;-0.00560488;299.976
5.3e-08;-0.00560488;299.976
5.301e-08;-0.00560488;299.976
5.302e-08;-0.00560488;299.976
5.303e-08;-0.00560488;299.976
5.304e-08;-0.00560488;299.976
5.305e-08;-0.00560488;299.976
5.306e-08;-0.00560488;299.976
